date,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,NDMI,NDWI,SAVI,EVI,NDRE,mean_clean_fraction
2020-08-31,0.033554545454545455,0.03422272727272727,0.05036363636363637,0.0375,0.08073636363636363,0.20382727272727275,0.24855909090909092,0.2515727272727273,0.27649090909090906,0.27495454545454545,0.18882727272727273,0.09556363636363635,0.7409212362481522,0.14295101187697265,-0.6667454421014894,0.4069356729008687,0.4388288804268221,0.5142561548284387,0.9956363636363637
2020-09-30,0.024380000000000002,0.028089999999999997,0.04115,0.029669999999999995,0.06803000000000001,0.17106,0.20817999999999998,0.21556000000000003,0.23315999999999998,0.23257,0.16731000000000001,0.08268,0.7579965866440499,0.12601388110932704,-0.6795177020162622,0.37409762023514737,0.3928582554694963,0.5203149444138543,1.0
2020-10-31,0.020594444444444446,0.025505555555555556,0.04044444444444444,0.035005555555555554,0.07237222222222223,0.15146111111111113,0.17955555555555558,0.19673333333333332,0.20729999999999998,0.21052777777777779,0.16661666666666666,0.08638888888888889,0.6977630498265914,0.08225379910025575,-0.6594617510265581,0.3313025948790582,0.33302062504098073,0.46161190185295925,0.9992222222222222
2020-11-30,0.028522727272727276,0.03465,0.04865909090909091,0.06451363636363637,0.09206818181818183,0.12291363636363636,0.1415909090909091,0.16190000000000002,0.17141363636363638,0.1721318181818182,0.21675454545454545,0.14252272727272727,0.437412907229916,-0.14125535194947825,-0.5439429250100138,0.20134990319964974,0.18915824530628852,0.28151662178524756,1.0
2020-12-31,0.016564285714285715,0.02719285714285714,0.04081428571428571,0.05984285714285714,0.08006428571428571,0.10347857142857143,0.11926428571428571,0.14012857142857144,0.14595714285714287,0.14969285714285713,0.2200214285714286,0.15573571428571428,0.4094807012623685,-0.2233151309650069,-0.5609653999072811,0.17205964377878166,0.1548755938630408,0.2780442536584176,0.9317142857142857
2021-01-31,0.01415,0.027075000000000002,0.038525000000000004,0.0567,0.0756625,0.09805,0.11285,0.13172499999999998,0.13695000000000002,0.139775,0.2173,0.15605000000000002,0.40177308368938947,-0.24495932110534888,-0.5541738781656901,0.163710050860039,0.1477915571840016,0.2731547371604212,1.0
2021-02-28,0.017675,0.031575,0.0431,0.062725,0.08259999999999999,0.104825,0.1203,0.14150000000000001,0.14537499999999998,0.148475,0.24695,0.174375,0.3865355582675219,-0.27149228598078673,-0.5351878750031129,0.16785588272087484,0.1537018504579806,0.2631396796283818,1.0
2021-03-31,0.0273,0.03765,0.051039999999999995,0.07051,0.09319,0.11767000000000001,0.13359000000000001,0.15272000000000002,0.16044,0.16453,0.26353,0.18602,0.36818268791296077,-0.2664735540048192,-0.49938550946042837,0.1704433641274169,0.15885491826899553,0.24226011151566945,1.0
2021-04-30,0.03265,0.03515,0.068,0.0467,0.11405,0.2287,0.2529,0.2697,0.2742,0.275,0.20155,0.1121,0.7048040452892528,0.14461538458469697,-0.5972756883040344,0.4097256246435907,0.4334220908877633,0.40560260575749774,1.0
2021-05-31,0.0321375,0.0329875,0.055025000000000004,0.035025,0.086925,0.238875,0.281775,0.28595,0.3032375,0.3027125,0.18282500000000002,0.09245,0.7818779500505069,0.21997477033972457,-0.6773500842621011,0.4584717089561565,0.5023879661827527,0.5339927183488659,1.0
2021-06-30,0.02795,0.0331,0.0505,0.0329,0.07975,0.22985,0.2842,0.2828,0.307,0.30515000000000003,0.19255,0.094,0.7915742791284213,0.1898601030419985,-0.6969696967605852,0.45954394992527353,0.5071228539707682,0.5600606811308618,1.0
2021-07-31,0.087675,0.083375,0.09733125000000001,0.080875,0.12769375,0.250975,0.29441875,0.2961125,0.32099374999999997,0.34596875,0.22696875,0.13075625,0.6282360152659371,0.14375318755119101,-0.5561798025717746,0.3779378977018288,0.46675066061603,0.43383836560989336,0.87425
2021-08-31,0.027275,0.02970625,0.04634375,0.0333375,0.07663125,0.2019125,0.24666875000000002,0.2494,0.2743875,0.2722375,0.18471875,0.09045,0.7638787412388142,0.14827580477287222,-0.6863611207537872,0.4136375188682149,0.43999469402168767,0.5295703808571826,1.0
2021-09-30,0.057855000000000004,0.062395,0.07522999999999999,0.060715,0.102795,0.206705,0.24305499999999997,0.25501999999999997,0.27359,0.27721,0.20692,0.108805,0.6496548335678913,0.11135576305563137,-0.5759206452027095,0.3596292464806209,0.4244455745618473,0.44689692209472387,0.9213000000000001
2021-10-31,0.016325,0.022699999999999998,0.04035,0.0324625,0.0695375,0.15078750000000002,0.1774,0.19605,0.2054,0.2061625,0.16671249999999999,0.0850375,0.7157844716531816,0.080783461708894,-0.6585126876795719,0.3367889014025949,0.3350829745440394,0.4762037017140427,1.0
2021-11-30,0.039694999999999994,0.051980000000000005,0.06793,0.07807,0.10601500000000001,0.1384,0.1557,0.17538,0.184295,0.185825,0.222715,0.14834,0.4129514887793376,-0.12313026798637164,-0.47635791468558386,0.1954681866495017,0.1940736163747367,0.26225521048501627,1.0
2021-12-31,0.0001,0.013999999999999999,0.02965,0.048225,0.0685,0.093975,0.11035,0.1305,0.13749999999999998,0.13979999999999998,0.2162,0.151075,0.46034782705440513,-0.24718758548218106,-0.6297637266970557,0.18183023297799655,0.15643727827516507,0.31156012363841445,1.0
2022-01-31,0.08205,0.09233333333333332,0.102,0.11325,0.12903333333333333,0.14975000000000002,0.16135,0.17726666666666668,0.18031666666666668,0.18173333333333333,0.23995000000000002,0.20025,0.2651387422467295,-0.16393104586678184,-0.33721856745141743,0.12379852487303626,0.13809982406831808,0.1784264006620404,0.9323333333333333
2022-02-28,0.12541875,0.13450625,0.14160625,0.1540875,0.169325,0.1904625,0.2023625,0.222225,0.22344375,0.22258125,0.29722499999999996,0.26191875,0.18088924281150603,-0.1442907832276586,-0.2213480670539551,0.11656641391795965,0.14967025629223024,0.13494510462083012,1.0
2022-03-31,0.13818333333333335,0.14472500000000002,0.15550416666666667,0.17332083333333334,0.19340000000000002,0.21709166666666668,0.23272083333333335,0.25085833333333335,0.25855833333333333,0.26119166666666666,0.35722499999999996,0.30312916666666667,0.18280087626860567,-0.17484197161549983,-0.23467511761894055,0.1258436103356029,0.16083952343357769,0.12933337335648218,1.0
2022-04-30,0.14245625,0.14995,0.1696125,0.1756875,0.21180000000000002,0.27160625,0.29085625,0.312125,0.3152,0.32143125,0.35035625,0.28534375,0.27856897075164777,-0.05824387031571661,-0.2949016503562724,0.20671544896247132,0.27407333133850853,0.19063876254153828,0.999375
2022-05-31,0.140525,0.14360714285714285,0.16190357142857142,0.1429214285714286,0.1906107142857143,0.35693571428571425,0.4129607142857143,0.4179,0.43564285714285716,0.4334857142857143,0.288725,0.19699642857142857,0.4903685317663693,0.18280172764569838,-0.4415733039042142,0.3888308500452094,0.5736493255094173,0.373562632556848,1.0
2022-06-30,0.1326125,0.13143749999999998,0.153325,0.1373625,0.1868625,0.3544,0.41100000000000003,0.4132,0.437025,0.4346125,0.29435,0.1991125,0.5009842470994667,0.1679767146226533,-0.45869317191898784,0.3938296899725139,0.5509373708889505,0.3771667370467746,1.0
2022-07-31,0.13911923076923077,0.13953461538461537,0.1595423076923077,0.14726153846153844,0.19863076923076922,0.3441384615384615,0.39544230769230765,0.398,0.4252038461538461,0.42244615384615386,0.3114,0.2128653846153846,0.4598612612048611,0.1216309114547008,-0.4279234477678199,0.3595820814217468,0.5083789096836614,0.33416751042371423,0.9994615384615385
2022-08-31,0.13427916666666667,0.13670833333333335,0.1574875,0.14912916666666667,0.20504583333333334,0.338775,0.3859416666666666,0.3880166666666667,0.4195875,0.41651666666666665,0.3176791666666667,0.2156625,0.4442664423644283,0.09932551417355695,-0.42221327954701326,0.3452198163703393,0.4747287214448539,0.3081823341695113,1.0
2022-09-30,0.145165625,0.142115625,0.15868125,0.15411249999999999,0.19508124999999998,0.309815625,0.35221875,0.357215625,0.378609375,0.375790625,0.314984375,0.226475,0.4020406720262001,0.06803047296441901,-0.3867308579725919,0.3025574094045359,0.4210016940023938,0.2972864497265976,0.91775
2022-10-31,0.122435,0.126465,0.14443,0.139675,0.183925,0.285315,0.31762999999999997,0.33721,0.3446,0.347165,0.276895,0.19480999999999998,0.41406166321689664,0.0981248639194549,-0.400129350755007,0.3032512871094214,0.4029205860297241,0.294045150140143,1.0
2022-11-30,0.11306000000000001,0.12287999999999999,0.1424,0.14759,0.18938,0.24796999999999997,0.26947,0.29286,0.29581,0.29515,0.27542,0.20371999999999998,0.3290241661182805,0.030071814184177047,-0.34503249873456937,0.23141326716543506,0.29056432280479483,0.21391886520990364,1.0
2022-12-31,0.14606249999999998,0.15550625,0.16580625,0.18399374999999998,0.20406249999999998,0.22749375,0.24331875,0.2634625,0.26880625,0.27090625,0.34186249999999996,0.27629375,0.1788897244445895,-0.129944287179701,-0.22926924504031637,0.12587867291981017,0.16506455126563102,0.12847677531289342,0.987375
2023-01-31,0.127215,0.13820000000000002,0.14995,0.168625,0.18706499999999998,0.20983999999999997,0.22467,0.24474999999999997,0.24896500000000002,0.250775,0.32048,0.258515,0.18413788740881523,-0.1339930195439062,-0.24017214742832307,0.1250081053611249,0.15602037898878876,0.13357343044974476,1.0
2023-02-28,0.12444,0.13568,0.14342,0.16207,0.18358,0.2082,0.22399,0.24369999999999997,0.24918,0.25055,0.2812,0.22435,0.20156223804468915,-0.06963249480398352,-0.2594922985618667,0.1352840414343378,0.17025342570837226,0.1409817992564344,1.0
2023-03-31,0.13791666666666666,0.14756666666666665,0.1613125,0.177675,0.20525416666666665,0.2403625,0.25706666666666667,0.2784083333333333,0.2832708333333333,0.2841208333333333,0.34443333333333337,0.27148333333333335,0.21949890040140996,-0.10668282371845705,-0.26520816902208416,0.15750224003507304,0.2033722504521885,0.15003372565123524,1.0
2023-04-30,0.1247875,0.125425,0.1531375,0.1313375,0.190825,0.35105,0.3933375,0.4108125,0.4155625,0.41895,0.2733375,0.1873625,0.5154937432189753,0.2009427473797903,-0.45691092362780594,0.4022572908103679,0.5553300728304584,0.36564778309104967,1.0
2023-05-31,0.13215,0.1333,0.1551,0.137,0.18664999999999998,0.3386,0.38665,0.392,0.40765,0.405,0.27675,0.19065,0.48204158781057815,0.17233644857236094,-0.43301041849149874,0.3717201165819514,0.5250154415873984,0.35487773259226174,1.0
2023-06-30,0.13273333333333334,0.13225833333333334,0.15250833333333333,0.138925,0.1845416666666667,0.32769166666666666,0.3755833333333333,0.3814,0.4014583333333333,0.40136666666666665,0.3007416666666667,0.20472500000000002,0.465936376340365,0.11818918253001426,-0.4286275272089362,0.3564380858582635,0.4955334488518899,0.34777147188966234,1.0
2023-07-31,0.13623461538461537,0.13840384615384616,0.15616153846153846,0.14470769230769231,0.1903846153846154,0.3176192307692308,0.36257307692307694,0.36588461538461536,0.3883923076923077,0.3867769230769231,0.31067307692307694,0.21408846153846153,0.4332837279795928,0.08174528512232253,-0.4018771988433865,0.32825782108958695,0.46259571748018513,0.3156135535839067,0.9709230769230769
2023-08-31,0.15407083333333335,0.15553333333333333,0.17318750000000002,0.17007916666666667,0.22209166666666666,0.31974166666666665,0.35555416666666667,0.3598166666666667,0.3871583333333333,0.38985000000000003,0.33797499999999997,0.23425833333333335,0.3658549944192786,0.03340925261394222,-0.3558451892874878,0.27852539762417033,0.39075876433520246,0.2415189214322684,0.9501666666666666
2023-09-30,0.13194,0.13635,0.15499000000000002,0.158045,0.20902500000000002,0.29184,0.32320000000000004,0.33354,0.355705,0.354985,0.321835,0.22157999999999997,0.35686234746969775,0.01751867114947345,-0.3651933573186461,0.2653101210165842,0.3484163151436954,0.22954473656591015,1.0
2023-10-31,0.12453461538461538,0.12871153846153846,0.14439615384615384,0.1442,0.18037692307692307,0.26468846153846154,0.2918307692307692,0.3070076923076923,0.3168153846153846,0.31809230769230773,0.2863076923076923,0.21053076923076922,0.3610273968146277,0.03507622255742452,-0.3602257505598741,0.2566704057791297,0.33724440863592126,0.26013599677507926,0.9956923076923077
2023-11-30,0.11964444444444444,0.12692222222222224,0.1409277777777778,0.1455,0.18247222222222223,0.23716666666666666,0.258,0.27250555555555556,0.2829722222222222,0.28150555555555556,0.27718333333333334,0.2064777777777778,0.30384226323682306,-0.008537329981440057,-0.3182352717659337,0.2075209500815742,0.26598844033425,0.19789606391636885,1.0
2023-12-31,0.12029090909090909,0.13147727272727272,0.14344545454545454,0.16101363636363636,0.1835181818181818,0.20808636363636362,0.22398636363636362,0.24685909090909092,0.24979545454545454,0.24965,0.3028181818181818,0.23787727272727271,0.20997981174344388,-0.1021857907958671,-0.26439927059029783,0.14164873499693068,0.17459884626358246,0.1468965638206714,1.0
2024-01-31,0.12741,0.14045999999999997,0.14781,0.16322,0.18014999999999998,0.20224999999999999,0.21525,0.23435999999999998,0.23737,0.23872999999999997,0.31155999999999995,0.25647,0.1788703642413544,-0.14145973299371944,-0.22635293604108134,0.11884863899145155,0.15323367511357064,0.13072471429428661,1.0
2024-02-29,0.13225833333333334,0.13951666666666665,0.14938333333333334,0.16454166666666667,0.18255,0.2057,0.21900833333333333,0.23756666666666668,0.24149166666666666,0.2429916666666667,0.322725,0.26872500000000005,0.18162113295926172,-0.15184232015798252,-0.2279221493895652,0.12142149358767546,0.1549699430267593,0.1309792834881654,1.0
2024-03-31,0.13939,0.14799,0.16072,0.16774,0.19699,0.24306,0.25968,0.2773,0.28300000000000003,0.28676999999999997,0.33885,0.27371999999999996,0.2445948714078276,-0.10113132098459603,-0.26486901226419624,0.17326809947926725,0.2329891131754443,0.16810528926099097,1.0
2024-04-30,0.13140000000000002,0.1342125,0.1609,0.1465875,0.20108749999999997,0.3123,0.3383,0.35275,0.36043749999999997,0.362375,0.29908749999999995,0.2213875,0.4116345180991071,0.08198905532248565,-0.3723316444038247,0.30894127612881894,0.42101107278361916,0.2726788336173575,1.0
2024-05-31,0.13597499999999998,0.13946666666666666,0.156675,0.13900833333333332,0.18436666666666665,0.33845,0.38924999999999993,0.39553333333333335,0.411875,0.41185,0.29034166666666666,0.19625,0.48034698840699974,0.1534210354944434,-0.4331293812156471,0.3719074139581396,0.5421163032395079,0.36464795156397384,1.0
2024-06-30,0.135275,0.13725625,0.155,0.1382375,0.18445,0.32890625,0.377325,0.3777625,0.40069375,0.39789375,0.30014375,0.20325,0.4641777848988762,0.11465303772913801,-0.4181293999143081,0.3535993047546616,0.508289587896425,0.343959773512103,0.924
2024-07-31,0.133,0.1329,0.15385,0.1405,0.18805,0.3155,0.35645,0.3564,0.381625,0.38244999999999996,0.296825,0.20400000000000001,0.43449531430647204,0.09120136153292917,-0.39696335985333586,0.32485751589984513,0.4488000917457841,0.3092116714825953,1.0
2024-08-31,0.1403,0.1421,0.157,0.1464,0.18857,0.29616000000000003,0.33323,0.3408,0.35895,0.36118,0.30498000000000003,0.20869999999999997,0.39891144321158933,0.05563378095038811,-0.36907284479180413,0.29528673868999267,0.42172213565682337,0.2875283862298251,0.9474
2024-09-30,0.12163571428571429,0.12304285714285713,0.13892857142857143,0.1303857142857143,0.16814285714285715,0.26175714285714285,0.29071428571428576,0.3019785714285715,0.31335714285714283,0.31482142857142853,0.26712142857142857,0.18762142857142858,0.3968407836548962,0.061248139936518134,-0.36979089897312584,0.27604029649023376,0.3693755741165702,0.28468292377313753,0.9848571428571429
